Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
44280844,Snapdragon,Kat Leyh,"Leyh, Kat",,"=""1250171113""","=""9781250171115""",0,4.47,First Second,Paperback,224,2020,2020,,2022/11/20,to-read,to-read (#285),to-read,,,,0,0
20575446,In Real Life,Cory Doctorow,"Doctorow, Cory",Jen Wang,"=""1596436581""","=""9781596436589""",0,3.80,First Second,Paperback,175,2014,2014,,2022/11/20,to-read,to-read (#284),to-read,,,,0,0
42974601,Kim Reaper: Vampire Island #4,Sarah Graley,"Graley, Sarah",,"=""""","=""""",0,4.38,Oni Press,Kindle Edition,26,2018,,,2022/11/20,to-read,to-read (#283),to-read,,,,0,0
35080117,Kim Reaper #3,Sarah Graley,"Graley, Sarah",,"=""""","=""""",0,4.03,Oni Press,Kindle Edition,26,2017,,,2022/11/20,to-read,to-read (#282),to-read,,,,0,0
34878479,Kim Reaper #2,Sarah Graley,"Graley, Sarah",,"=""""","=""""",0,4.03,Oni Press,Kindle Edition,26,2017,,,2022/11/20,to-read,to-read (#281),to-read,,,,0,0
35941643,"Kim Reaper, Vol. 1: Grim Beginnings",Sarah Graley,"Graley, Sarah",,"=""1620104555""","=""9781620104552""",0,3.68,Oni Press,Paperback,112,2018,2018,,2022/11/20,to-read,to-read (#280),to-read,,,,0,0
28953806,"Bee and PuppyCat, Vol. 3",Patrick Seery,"Seery, Patrick","Natasha Allegri, Ji In Kim","=""1608869113""","=""9781608869114""",0,3.97,KaBOOM!,Paperback,112,2016,2016,,2022/11/20,to-read,to-read (#279),to-read,,,,0,0
24999113,"Bee and PuppyCat, Vol. 2",Natasha Allegri,"Allegri, Natasha",,"=""1608867765""","=""9781608867769""",0,3.97,KaBOOM!,Paperback,128,2016,2016,,2022/11/20,to-read,to-read (#278),to-read,,,,0,0
22092273,"Bee and PuppyCat, Vol. 1",Natasha Allegri,"Allegri, Natasha","Garrett Jackson, Madeleine Flores, Frank Gibson, Becky Dreistadt, Anissa Espinosa, Tait Howard, Ian McGinty, T. Zysk, Mad Rupert, Coleman Engle, Aimee Fleck, Pranas Naujokaitis","=""1608864871""","=""9781608864874""",0,3.80,KaBOOM!,Paperback,128,2015,2015,,2022/11/20,to-read,to-read (#277),to-read,,,,0,0
9719145,Il viaggiatore del giorno dei Morti,Georges Simenon,"Simenon, Georges",Laura Frausin Guarino,"=""884591464X""","=""9788845914645""",4,3.77,Adelphi,Paperback,271,1999,1941,2022/11/20,2022/10/22,,,read,,,,1,0
58885794,"Listen To Me (Rizzoli & Isles, #13)",Tess Gerritsen,"Gerritsen, Tess",,"=""0593497139""","=""9780593497135""",0,4.16,Ballantine Books,Hardcover,307,2022,2022,,2022/11/16,to-read,to-read (#276),to-read,,,,0,0
21489683,"Die Again (Rizzoli & Isles, #11)",Tess Gerritsen,"Gerritsen, Tess",,"=""0345543858""","=""9780345543851""",0,4.20,Ballantine Books,Hardcover,330,2014,2014,,2022/11/16,to-read,to-read (#274),to-read,,,,0,0
33153725,"I Know a Secret (Rizzoli & Isles, #12)",Tess Gerritsen,"Gerritsen, Tess",,"=""0345543882""","=""9780345543882""",0,4.22,Ballantine Books ,Hardcover,319,2017,2017,,2022/11/16,to-read,to-read (#275),to-read,,,,0,0
13272498,"Last to Die (Rizzoli & Isles, #10)",Tess Gerritsen,"Gerritsen, Tess",,"=""0345515633""","=""9780345515636""",0,4.13,Ballantine Books,Hardcover,338,2012,2012,,2022/11/16,to-read,to-read (#273),to-read,,,,0,0
15766671,"John Doe (Rizzoli & Isles, #9.5)",Tess Gerritsen,"Gerritsen, Tess",,"=""1448154650""","=""9781448154654""",0,3.96,Transworld,ebook,49,2012,2012,,2022/11/16,to-read,to-read (#272),to-read,,,,0,0
9578677,"The Silent Girl (Rizzoli & Isles, #9)",Tess Gerritsen,"Gerritsen, Tess",,"=""0345515501""","=""9780345515506""",0,4.15,Random House Publishing Group,Hardcover,315,2011,2011,,2022/11/16,to-read,to-read (#271),to-read,,,,0,0
7202831,"Ice Cold (Rizzoli & Isles, #8)",Tess Gerritsen,"Gerritsen, Tess",,"=""034551548X""","=""9780345515483""",0,4.19,Ballantine Books,Hardcover,322,2010,2010,,2022/11/16,to-read,to-read (#269),to-read,,,,0,0
11407573,"Freaks (Jane Rizzoli & Maura Isles, #8.5)",Tess Gerritsen,"Gerritsen, Tess",,"=""034553008X""","=""9780345530080""",0,3.60,Ballantine Books,Kindle Edition,29,2011,2007,,2022/11/16,to-read,to-read (#270),to-read,,,,0,0
2653622,"The Keepsake (Rizzoli & Isles, #7)",Tess Gerritsen,"Gerritsen, Tess",,"=""0345497627""","=""9780345497628""",0,4.12,Ballantine Books,Hardcover,349,2008,2008,,2022/11/16,to-read,to-read (#268),to-read,,,,0,0
32254,"The Mephisto Club (Rizzoli & Isles, #6)",Tess Gerritsen,"Gerritsen, Tess",,"=""0345476999""","=""9780345476999""",0,4.03,Ballantine Books,Hardcover,368,2006,2006,,2022/11/16,to-read,to-read (#267),to-read,,,,0,0
32255,"Vanish (Rizzoli & Isles, #5)",Tess Gerritsen,"Gerritsen, Tess",,"=""0345476980""","=""9780345476982""",0,4.15,Ballantine Books,Paperback,401,2006,2005,,2022/11/16,to-read,to-read (#266),to-read,,,,0,0
32258,"Body Double (Rizzoli & Isles, #4)",Tess Gerritsen,"Gerritsen, Tess",,"=""034545894X""","=""9780345458940""",0,4.19,Ballantine Books,Mass Market Paperback,432,2005,2004,,2022/11/16,to-read,to-read (#265),to-read,,,,0,0
32257,"The Sinner (Rizzoli & Isles, #3)",Tess Gerritsen,"Gerritsen, Tess",,"=""""","=""""",0,4.14,Bantem Press,Paperback,419,2005,2003,,2022/11/16,to-read,to-read (#264),to-read,,,,0,0
715834,"The Apprentice (Rizzoli & Isles, #2)",Tess Gerritsen,"Gerritsen, Tess",,"=""0345447867""","=""9780345447869""",0,4.14,Ballantine Books,Mass Market Paperback,376,2008,2002,,2022/11/16,to-read,to-read (#263),to-read,,,,0,0
32263,"The Surgeon (Rizzoli & Isles, #1)",Tess Gerritsen,"Gerritsen, Tess",,"=""""","=""""",0,4.10,Bantam Books,Paperback,416,2005,2001,,2022/11/16,to-read,to-read (#262),to-read,,,,0,0
12990370,Wilhelm Meister. La vocazione teatrale,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von","Marta Bignami, Nello Sàito","=""881158177X""","=""9788811581772""",0,3.72,Garzanti,Paperback,375,2002,1777,,2022/11/16,to-read,to-read (#261),to-read,,,,0,0
3982286,Introducción a la antropología general,Marvin Harris,"Harris, Marvin",Francisco Muñoz de Bustillo,"=""8420643238""","=""9788420643236""",0,4.11,Alianza Editorial,Paperback,720,2006,1971,,2022/11/16,to-read,to-read (#260),to-read,,,,0,0
24487685,"Adolescencia, sexo y cultura en Samoa",Margaret Mead,"Mead, Margaret",,"=""8439521812""","=""9788439521815""",0,3.55,"Editorial Planeta-De Agostini, S.A.",Hardcover,280,1993,1928,,2022/11/16,to-read,to-read (#259),to-read,,,,0,0
2139323,El lobo estepario,Hermann Hesse,"Hesse, Hermann",,"=""8420633410""","=""9788420633411""",4,4.13,Alianza Editorial,Paperback,247,1998,1927,2022/11/15,2022/08/29,,,read,,,,1,0
50203,A Haunted House And Other Short Stories,Virginia Woolf,"Woolf, Virginia",,"=""0156028034""","=""9780156028035""",3,3.83,Harcourt,Paperback,148,2002,1944,2022/10/15,2022/10/15,,,read,,,,1,0
8867,El gato negro,Edgar Allan Poe,"Poe, Edgar Allan","Alberto Santos Castillo, Ricardo Summers","=""8441416427""","=""9788441416420""",3,4.03,"Editorial Edaf, S.L.",Paperback,136,2007,1843,2022/10/15,2022/10/15,,,read,,,,1,0
46116173,The Lost Dreamer,Lizz Huerta,"Huerta, Lizz",,"=""1250754860""","=""9781250754868""",0,3.83,Imprint,Kindle Edition,384,2022,2022,,2022/10/15,to-read,to-read (#257),to-read,,,,0,0
50224538,L'istituto,Stephen  King,"King, Stephen",Luca Briasco,"=""8893428741""","=""9788893428743""",0,4.19,Sperling & Kupfer,Kindle Edition,733,2019,2019,,2022/10/15,to-read,to-read (#256),to-read,,,,0,0
9660639,Il ritratto di Dorian Gray,Oscar Wilde,"Wilde, Oscar","Mimi Oliva Lentati, Silvia Mondardini","=""8878991090""","=""9788878991095""",4,4.13,Barbera,Hardcover,225,2006,1890,2022/10/15,2022/09/18,,,read,,,,1,0
1479366,Misery,Stephen  King,"King, Stephen",,"=""0451153553""","=""9780451153555""",0,4.23,Signet/New American Library,Mass Market Paperback,338,1988,1987,,2022/10/04,to-read,to-read (#255),to-read,,,,0,0
879189,El cuento de la isla desconocida,José Saramago,"Saramago, José",,"=""8466304592""","=""9788466304597""",5,3.92,Punto De Lectura,Paperback,80,2003,1997,2022/10/14,2022/10/04,,,read,,,,1,0
40903250,El hombre que no deberíamos ser,Octavio Salazar,"Salazar, Octavio",,"=""6070750918""","=""9786070750915""",4,3.59,Planeta Publishing,Paperback,120,2018,,2022/10/10,2022/10/04,,,read,,,,1,0
26529549,Todos deberíamos ser feministas,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Javier Calvo Perales,"=""8439731043""","=""9788439731047""",0,4.39,Literatura Random House,Kindle Edition,32,2015,2012,,2022/10/04,to-read,to-read (#254),to-read,,,,0,0
16110950,"La corona de hielo (Mundodisco, #35)",Terry Pratchett,"Pratchett, Terry",Manu Viciano,"=""8401353297""","=""9788401353291""",0,4.25,Plaza & Janés,Hardcover,365,2012,2006,,2021/09/09,to-read,to-read (#253),to-read,,,,0,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""""","=""""",0,4.39,Alfred A. Knopf,Kindle Edition,592,2006,2005,,2022/09/05,to-read,to-read (#252),to-read,,,,0,0
7796076,Le perfezioni provvisorie (Guido Guerrieri #4),Gianrico Carofiglio,"Carofiglio, Gianrico",,"=""8838924546""","=""9788838924545""",0,3.90,Sellerio,Paperback,336,2010,2010,,2022/09/24,to-read,to-read (#251),to-read,,,,0,0
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",5,3.74,Anchor Books,Paperback,215,1994,1958,,2022/09/16,hasta-el-2019,hasta-el-2019 (#29),hasta-el-2019,,,,1,0
22738563,We Should All Be Feminists,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",0,4.39,Vintage,Kindle Edition,52,2014,2012,,2022/09/16,to-read,to-read (#250),to-read,,,,0,0
11588,"The Shining (The Shining, #1)",Stephen  King,"King, Stephen",,"=""0450040186""","=""9780450040184""",0,4.28,New English Library,Mass Market Paperback,497,1980,1977,,2022/08/10,no-puedo,no-puedo (#11),no-puedo,,,,0,0
18839,Orlando,Virginia Woolf,"Woolf, Virginia","Sandra M. Gilbert, Brenda Lyons","=""0141184272""","=""9780141184272""",0,3.87,Modern Classics,Paperback,336,2000,1928,,2022/03/02,no-puedo,no-puedo (#10),no-puedo,,,,0,0
60560310,Berlino Blues,Paul Scraton,"Scraton, Paul",,"=""883126320X""","=""9788831263207""",0,3.79,8TTO Edizioni,Paperback,304,2022,2019,,2022/09/05,to-read,to-read (#249),to-read,,,,0,0
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""043512398X""","=""9780435123987""",5,4.33,New Windmills,Hardcover,240,1992,1988,2022/09/04,2022/08/18,,,read,,,,1,0
13451081,El pasillo de la muerte,Stephen  King,"King, Stephen",María Eugenia Ciocchini Suárez,"=""8422667665""","=""9788422667667""",0,4.49,Círculo de lectores,Paperback,380,1997,1996,,2022/09/04,to-read,to-read (#248),to-read,,,,0,0
9719925,La principessa che credeva nelle favole,Marcia Grad,"Grad, Marcia",Alessandra De Vizzi,"=""8838478155""","=""9788838478154""",0,3.81,Piemme ,Paperback,219,2008,1995,,2021/12/15,no-puedo,no-puedo (#9),no-puedo,,,,0,0
764,Del amor y otros demonios,Gabriel García Márquez,"Márquez, Gabriel García",,"=""0307350444""","=""9780307350442""",0,3.95,Debolsillo,Paperback,176,2006,1994,,2022/08/17,to-read,to-read (#247),to-read,,,,0,0
9697164,La recita di Bolzano,Sándor Márai,"Márai, Sándor",Marinella D'Alessandro,"=""8845915298""","=""9788845915291""",0,3.54,Adelphi,Paperback,264,2000,1940,,2022/06/29,to-read,to-read (#246),to-read,,,,0,0
3197657,Mucchio d'ossa,Stephen  King,"King, Stephen",Tullio Dobner,"=""8882742172""","=""9788882742171""",0,3.92,Sperling & Kupfer,Paperback,620,2001,1998,,2022/07/08,no-puedo,no-puedo (#8),no-puedo,,,,0,0
9364104,El cielo está en cualquier lugar,Jandy Nelson,"Nelson, Jandy",Liwayway Alonso,"=""8444145254""","=""9788444145259""",0,3.95,Everest,Paperback,352,2010,2010,,2022/07/21,to-read,to-read (#245),to-read,,,,0,0
36208170,Woom,Duncan Ralston,"Ralston, Duncan",Matt Shaw,"=""""","=""""",0,3.23,Shadow Work Publishing,Kindle Edition,131,2017,2016,,2022/07/18,to-read,to-read (#244),to-read,,,,0,0
1865432,La famiglia Winshaw,Jonathan Coe,"Coe, Jonathan",Alberto Rollo,"=""8807813823""","=""9788807813825""",0,4.11,Feltrinelli,Paperback,480,1996,1994,,2022/06/27,to-read,to-read (#243),to-read,,,,0,0
58025959,Le piccole libertà,Lorenza Gentile,"Gentile, Lorenza",,"=""8807034522""","=""9788807034527""",4,3.66,Feltrinelli,Paperback,316,2021,2021,2022/06/26,2022/06/14,,,read,"Non sono mai stata a Parigi e alla Shakespeare and Company, ma grazie a queste pagine ho vissuto lì per un po', tra gli scaffali profumati di libri vecchi e nuovi. Grazie all'autrice ho ritrovato anche io le mie piccole libertà.",,,1,0
60197888,La ragazza che cancellava i ricordi,Chiara Moscardelli,"Moscardelli, Chiara",,"=""8806250752""","=""9788806250751""",0,3.44,Einaudi,Paperback,296,2022,2022,,2022/06/26,to-read,to-read (#242),to-read,,,,0,0
58783802,When Women Were Dragons,Kelly Barnhill,"Barnhill, Kelly",,"=""0385548222""","=""9780385548229""",0,3.81,Doubleday /Anchor Books Edition,Hardcover,367,2023,2022,,2022/06/25,to-read,to-read (#241),to-read,,,,0,0
57664864,Pausa caffè con gatti,Charlie Jonas,"Jonas, Charlie",Paola Rumi,"=""""","=""9788811819790""",0,3.58,Garzanti,Paperback,288,2021,2020,,2022/06/24,to-read,to-read (#240),to-read,,,,0,0
57805550,Una felicità semplice,Sara Rattaro,"Rattaro, Sara",,"=""8820071282""","=""9788820071288""",0,3.96,Sperling & Kupfer,Hardcover,243,2021,,,2022/06/24,to-read,to-read (#239),to-read,,,,0,0
50281366,La Piccola Farmacia Letteraria,Elena Molini,"Molini, Elena",,"=""880471851X""","=""9788804718512""",0,3.45,Mondadori,Paperback,276,2020,2020,,2022/06/24,to-read,to-read (#238),to-read,,,,0,0
57195430,Il valore affettivo,Nicoletta Verna,"Verna, Nicoletta",,"=""8806248685""","=""9788806248680""",0,4.01,Einaudi,Paperback,304,2021,2021,,2022/06/24,to-read,to-read (#237),to-read,,,,0,0
60306873,Libri che mi hanno rovinato la vita e altri amori malinconici,Daria Bignardi,"Bignardi, Daria",,"=""8806252585""","=""9788806252588""",0,3.25,Einaudi,Paperback,162,2022,2022,,2022/06/24,to-read,to-read (#236),to-read,,,,0,0
34178619,La felicità è una storia semplice,Lorenza Gentile,"Gentile, Lorenza",,"=""880621733X""","=""9788806217334""",0,3.63,Einaudi,Paperback,224,2017,2017,,2022/06/24,to-read,to-read (#233),to-read,,,,0,0
21964219,Teo,Lorenza Gentile,"Gentile, Lorenza",,"=""8806217321""","=""9788806217327""",0,3.86,Einaudi,Paperback,167,2014,2014,,2022/06/24,to-read,to-read (#232),to-read,,,,0,0
830502,It,Stephen  King,"King, Stephen",,"=""0450411435""","=""9780450411434""",0,4.24,New English Library,Paperback,1184,1987,1986,,2022/04/06,no-puedo,no-puedo (#7),no-puedo,,,,0,0
25084453,Gli intrusi,Georges Simenon,"Simenon, Georges",Laura Frausin Guarino,"=""8845929663""","=""9788845929663""",5,3.70,Adelphi,Paperback,198,2015,1940,2022/06/14,2022/05/17,,,read,"Simenon è per me come le ciliegie, una tira l'altra. Finita una storia vorresti subito tuffarti nella seguente.",,,1,0
24291420,¡Viva la vida!,Pino Cacucci,"Cacucci, Pino",,"=""8858816811""","=""9788858816813""",4,3.81,Feltrinelli,Kindle Edition,83,2014,2010,2022/05/30,2022/05/22,,,read,Me esperaba algo nuevo pero me gustó.,,,1,0
9649449,Lettere a un giovane poeta/Lettere a una giovane signora/Su Dio,Rainer Maria Rilke,"Rilke, Rainer Maria",Leone Traverso,"=""8845904415""","=""9788845904417""",0,4.00,Adelphi,Paperback,141,1980,,,2021/12/25,to-read,to-read (#230),to-read,,,,0,0
6070850,Honeymoon,Banana Yoshimoto,"Yoshimoto, Banana",Giorgio Amitrano,"=""880781661X""","=""9788807816611""",0,3.38,Feltrinelli,Paperback,106,2003,1997,,2021/11/29,no-puedo,no-puedo (#6),no-puedo,,,,0,0
13498861,Niétochka Nezvanova,Fyodor Dostoevsky,"Dostoevsky, Fyodor",,"=""""","=""""",0,3.85,,Unknown Binding,,,1849,,2022/01/23,to-read,to-read (#229),to-read,,,,0,0
7935023,"El héroe de las eras (Nacidos de la bruma, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""8466643826""","=""9788466643825""",0,4.56,Ediciones B,Paperback,768,2010,2008,,2022/03/27,to-read,to-read (#228),to-read,,,,0,0
6568801,"El pozo de la ascensión (Nacidos de la bruma, #2)",Brandon Sanderson,"Sanderson, Brandon",Rafael Marín Trechera,"=""8466637834""","=""9788466637831""",0,4.38,EDB FICCION,Paperback,800,2009,2007,,2022/03/27,to-read,to-read (#227),to-read,,,,0,0
7183286,"El imperio final (Nacidos de la bruma, #1)",Brandon Sanderson,"Sanderson, Brandon",Rafael Marín Trechera,"=""8466631992""","=""9788466631990""",0,4.49,Ediciones B,Paperback,690,2007,2006,,2022/03/27,to-read,to-read (#226),to-read,,,,0,0
58438562,Girls Can Kiss Now: Essays,Jill Gutowitz,"Gutowitz, Jill",,"=""1982158506""","=""9781982158507""",0,3.78,Atria Books,Paperback,227,2022,2022,,2022/03/22,to-read,to-read (#225),to-read,,,,0,0
50175419,Exciting Times,Naoise Dolan,"Dolan, Naoise",,"=""0062968742""","=""9780062968746""",0,3.21,Ecco,Hardcover,243,2020,2020,,2022/03/22,to-read,to-read (#224),to-read,,,,0,0
59119453,Il gioco della distruzione,Christopher Bollen,"Bollen, Christopher",,"=""8833931412""","=""9788833931418""",0,3.41,Bollati Boringhieri,Paperback,582,2021,2017,,2022/01/08,to-read,to-read (#189),to-read,,,,0,0
60442528,"Una grande, gloriosa sfortuna",Josh Ritter,"Ritter, Josh",Francesca Pellas,"=""""","=""9791280284372""",0,3.76,NN Editore,Paperback,272,2022,2021,,2022/03/02,to-read,to-read (#223),to-read,,,,0,0
39964740,The Binding,Bridget Collins,"Collins, Bridget",,"=""0008272115""","=""9780008272111""",0,3.85,The Borough Press,Hardcover,437,2019,2019,,2022/03/02,to-read,to-read (#222),to-read,,,,0,0
49204960,Perfect on Paper,Sophie Gonzales,"Gonzales, Sophie",,"=""1250769787""","=""9781250769787""",0,3.96,Wednesday Books,Hardcover,352,2021,2021,,2022/03/02,to-read,to-read (#221),to-read,,,,0,0
34325090,"I Was Born for This (I Was Born for This, #1)",Alice Oseman,"Oseman, Alice",,"=""0008244103""","=""9780008244101""",0,4.01,Harper Collins Children's Books,Kindle Edition,396,2018,2018,,2022/03/02,to-read,to-read (#220),to-read,,,,0,0
40409102,This Is How It Always Is,Laurie Frankel,"Frankel, Laurie",,"=""""","=""""",0,4.28,Flatiron Books,Kindle Edition,338,2018,2017,,2022/03/02,to-read,to-read (#219),to-read,,,,0,0
37830514,Running with Lions,Julian Winters,"Winters, Julian",,"=""1945053623""","=""9781945053627""",0,3.67,Duet Books,Paperback,307,2018,2018,,2022/03/02,to-read,to-read (#218),to-read,,,,0,0
18465591,"One Man Guy (One Man Guy, #1)",Michael Barakiva,"Barakiva, Michael",,"=""0374356459""","=""9780374356453""",0,3.85,"Farrar, Straus and Giroux (BYR)",Hardcover,255,2014,2014,,2022/03/02,to-read,to-read (#217),to-read,,,,0,0
44280883,All Boys Aren’t Blue,George M.   Johnson,"Johnson, George M.",,"=""0374312710""","=""9780374312718""",0,4.19,"Farrar, Straus and Giroux (BYR)",Hardcover,304,2020,2020,,2022/03/02,"to-read, let-s-read-banned-books","to-read (#216), let-s-read-banned-books (#73)",to-read,,,,0,0
28245707,Queens of Geek,Jen  Wilde,"Wilde, Jen",,"=""1250111390""","=""9781250111395""",0,3.77,Swoon Reads,Paperback,262,2017,2017,,2022/03/02,to-read,to-read (#215),to-read,,,,0,0
50266871,Hani and Ishu’s Guide to Fake Dating,Adiba Jaigirdar,"Jaigirdar, Adiba",,"=""""","=""""",0,4.07,Page Street Kids,Kindle Edition,352,2021,2021,,2022/03/02,to-read,to-read (#214),to-read,,,,0,0
23447923,The Inexplicable Logic of My Life,Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,"=""0544586506""","=""9780544586505""",0,4.13,Clarion Books,Hardcover,452,2017,2017,,2022/03/02,to-read,to-read (#213),to-read,,,,0,0
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""0765387565""","=""9780765387561""",0,4.17,Tor Books,Hardcover,448,2020,2020,,2022/03/02,to-read,to-read (#212),to-read,,,,0,0
53205888,Under the Whispering Door,T.J. Klune,"Klune, T.J.",,"=""1250217342""","=""9781250217349""",0,4.11,Tor Books,Hardcover,376,2021,2021,,2022/03/02,to-read,to-read (#211),to-read,,,,0,0
48037,Carmilla,J. Sheridan Le Fanu,"Fanu, J. Sheridan Le",Karl Wurf,"=""0809510839""","=""9780809510832""",0,3.87,Wildside Press,Paperback,108,2000,1872,,2022/03/02,to-read,to-read (#210),to-read,,,,0,0
48727813,"She Who Became the Sun (The Radiant Emperor, #1)",Shelley Parker-Chan,"Parker-Chan, Shelley",,"=""1250621798""","=""9781250621795""",0,3.84,Tor Books,Kindle Edition,416,2021,2021,,2022/03/02,to-read,to-read (#209),to-read,,,,0,0
45046743,Only Mostly Devastated,Sophie Gonzales,"Gonzales, Sophie",,"=""1250315891""","=""9781250315892""",0,3.93,Wednesday Books,Hardcover,281,2020,2020,,2022/03/02,to-read,to-read (#208),to-read,,,,0,0
44281034,The Gravity of Us,Phil Stamper,"Stamper, Phil",,"=""1547600144""","=""9781547600144""",0,3.60,Bloomsbury YA,Hardcover,314,2020,2020,,2022/03/02,to-read,to-read (#207),to-read,,,,0,0
139569,Stone Butch Blues,Leslie Feinberg,"Feinberg, Leslie",,"=""1555838537""","=""9781555838539""",0,4.54,Alyson Books,Hardcover,308,2003,1993,,2022/03/02,to-read,to-read (#206),to-read,,,,0,0
